(328,(1009.89984,(1010.93787,1010.64307,0.5599725)))
(329,(1010.39294,(1010.94165,1010.64307,0.5671606)))
(330,(1010.1,(1010.94543,1010.64307,0.5743486)))
(331,(1010.14026,(1010.9492,1010.64307,0.5815367)))
(332,(1010.76337,(1010.953,1010.64307,0.58872473)))
(333,(1010.4437,(1010.9568,1010.64307,0.5959128)))
(334,(1010.2125,(1010.9606,1010.64307,0.6031009)))
(335,(1010.375,(1010.96436,1010.64307,0.6102889)))
(336,(1009.99994,(1010.96814,1010.64307,0.617477)))
(337,(1009.80005,(1010.9719,1010.64307,0.624665)))
(338,(1009.9249,(1010.9757,1010.64307,0.6318531)))
(339,(1009.8281,(1010.9795,1010.64307,0.6390411)))
(340,(1009.42505,(1010.9833,1010.64307,0.6462292)))
(341,(1008.9723,(1010.98706,1010.64307,0.6534172)))
(342,(1008.9966,(1010.99084,1010.64307,0.6606053)))
(343,(1008.3391,(1010.9946,1010.64307,0.66779333)))
(344,(1007.95624,(1010.9984,1010.64307,0.6749814)))
(345,(1009.4848,(1011.0022,1010.64307,0.68216944)))
(346,(1009.48193,(1011.006,1010.64307,0.6893575)))
(347,(1009.4383,(1011.00977,1010.64307,0.69654554)))
(348,(1009.50244,(1011.01355,1010.64307,0.7037336)))
(349,(1009.52026,(1011.01733,1010.64307,0.71092165)))
(350,(1008.9744,(1008.95483,1010.24115,-2.44177)))
(351,(1008.93066,(1008.93524,1010.24115,-2.4789612)))
(352,(1007.9868,(1008.91565,1010.24115,-2.5161526)))
(353,(1008.3938,(1008.89606,1010.24115,-2.553344)))
(354,(1008.944,(1008.87646,1010.24115,-2.5905354)))
(355,(1008.3148,(1008.8569,1010.24115,-2.6277268)))
(356,(1008.3777,(1008.8373,1010.24115,-2.6649182)))
(357,(1008.3202,(1008.8177,1010.24115,-2.7021096)))
(358,(1008.1094,(1008.7981,1010.24115,-2.739301)))
(359,(1008.6499,(1008.7785,1010.24115,-2.7764924)))
(360,(1008.59973,(1008.7589,1010.24115,-2.8136837)))
(361,(1007.3811,(1008.7393,1010.24115,-2.8508751)))
(362,(1007.3239,(1008.7197,1010.24115,-2.8880665)))
(363,(1008.4016,(1008.70013,1010.24115,-2.9252577)))
(364,(1008.2268,(1008.68054,1010.24115,-2.962449)))
(365,(1007.9617,(1008.66095,1010.24115,-2.9996405)))
(366,(1007.7894,(1008.64136,1010.24115,-3.0368319)))
(367,(1007.9772,(1008.62177,1010.24115,-3.0740232)))
(368,(1007.57135,(1008.6022,1010.24115,-3.1112146)))
(369,(1007.4248,(1008.5826,1010.24115,-3.148406)))
(370,(1007.3102,(1008.563,1010.24115,-3.1855974)))
(371,(1006.99725,(1008.5434,1010.24115,-3.2227888)))
(372,(1007.741,(1008.5238,1010.24115,-3.2599802)))
(373,(1007.61285,(1008.5042,1010.24115,-3.2971716)))
(374,(1007.7832,(1008.4846,1010.24115,-3.334363)))
(375,(1007.872,(1007.8012,1008.8909,-3.5685809)))
(376,(1008.0,(1007.7304,1008.8909,-3.8004365)))
(377,(1008.0,(1007.6596,1008.8909,-4.0322924)))
(378,(1008.0,(1007.5888,1008.8909,-4.264148)))
(379,(1008.0,(1007.518,1008.8909,-4.496004)))
(380,(1008.0,(1007.4472,1008.8909,-4.72786)))
(381,(1008.0,(1007.3764,1008.8909,-4.959716)))
(382,(1008.0,(1007.3056,1008.8909,-5.1915717)))
(383,(1008.0,(1007.2348,1008.8909,-5.423427)))
(384,(1008.0,(1007.164,1008.8909,-5.655283)))
(385,(1008.0,(1007.0932,1008.8909,-5.887139)))
(386,(1008.0,(1007.02246,1008.8909,-6.118795)))
(387,(1008.0,(1006.9517,1008.8909,-6.350451)))
(388,(1008.0,(1006.881,1008.8909,-6.5821066)))
(389,(1008.0,(1006.81024,1008.8909,-6.8137627)))
(390,(1008.0,(1006.7395,1008.8909,-7.0454187)))
(391,(1008.0,(1006.66876,1008.8909,-7.2770743)))
(392,(1008.0,(1006.598,1008.8909,-7.5087304)))
(393,(1008.0,(1006.5273,1008.8909,-7.7403865)))
(394,(1008.0,(1006.45654,1008.8909,-7.9720426)))
(395,(1008.0,(1006.3858,1008.8909,-8.203698)))
(396,(1017.0,(1006.31506,1008.8909,-8.435354)))
(397,(1012.8677,(1006.2443,1008.8909,-8.66701)))
(398,(1014.21387,(1006.17365,1008.8909,-8.898466)))
(399,(1013.96545,(1006.10297,1008.8909,-9.129922)))
(400,(1013.34973,(1013.4401,1008.54114,7.69772)))
(401,(1013.85,(1013.5305,1008.54114,7.8397536)))
(402,(1013.9965,(1013.6209,1008.54114,7.981787)))
(403,(1014.3031,(1013.7113,1008.54114,8.123821)))
(404,(1014.1841,(1013.8017,1008.54114,8.265855)))
(405,(1014.7446,(1013.8921,1008.54114,8.407888)))
(406,(1014.8489,(1013.9825,1008.54114,8.549921)))
(407,(1015.5873,(1014.07294,1008.54114,8.692051)))
(408,(1015.5875,(1014.1634,1008.54114,8.834181)))
(409,(1015.2562,(1014.25385,1008.54114,8.97631)))
(410,(1016.0905,(1014.3443,1008.54114,9.11844)))
(411,(1016.3983,(1014.43475,1008.54114,9.260569)))
(412,(1015.43726,(1014.5252,1008.54114,9.4026985)))
(413,(1015.70886,(1014.61566,1008.54114,9.544827)))
(414,(1015.5532,(1014.7061,1008.54114,9.686957)))
(415,(1016.2142,(1014.79663,1008.54114,9.829183)))
(416,(1016.28894,(1014.88715,1008.54114,9.971408)))
(417,(1015.98584,(1014.97766,1008.54114,10.113633)))
(418,(1015.86975,(1015.0682,1008.54114,10.255858)))
(419,(1016.35266,(1015.1587,1008.54114,10.398084)))
(420,(1016.4293,(1015.2492,1008.54114,10.540309)))
(421,(1016.05286,(1015.3397,1008.54114,10.682535)))
(422,(1016.2844,(1015.43024,1008.54114,10.82476)))
(423,(1015.8246,(1015.5208,1008.54114,10.967081)))
(424,(1015.0502,(1015.6114,1008.54114,11.109403)))
